storeid,wide_area,basic_area,storename,category,category_top,rating,address,url,hon0_index_final,summary_bullets,summary_bullets_json
2_95_24,경기도,일산서구,싸이버21호텔,1급,기타,4.3,경기 고양시 일산서구 일현로41번길 8-40,https://map.naver.com/p/entry/place/11554292?placePath=%2Fhome,69.6,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_25,경기도,일산서구,빅토리아모텔,모텔,모텔,4.19,경기 고양시 일산서구 중앙로 1559-19,https://map.naver.com/p/entry/place/1574235439?placePath=%2Fhome,73.4,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_26,경기도,일산서구,호텔미카사,모텔,모텔,4.61,경기 고양시 일산서구 일현로41번길 12-10,https://map.naver.com/p/entry/place/32151900?placePath=%2Fhome,60.4,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_27,경기도,일산서구,프라임모텔,모텔,모텔,3.32,경기 고양시 일산서구 산현로17번길 7-34,https://map.naver.com/p/entry/place/18407963?placePath=%2Fhome,41.3,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_28,경기도,일산서구,비올레모텔,모텔,모텔,3.0,경기 고양시 일산서구 중앙로 1575,https://map.naver.com/p/entry/place/1777653882?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_29,경기도,일산서구,마이다이버스,스킨스쿠버,기타,3.0,"경기 고양시 일산서구 한류월드로 300 원마운트 워터파크 W401, W701",https://map.naver.com/p/entry/place/1711673463?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_30,경기도,일산서구,일신여관,여관,모텔,3.0,경기 고양시 일산서구 고양대로 667,https://map.naver.com/p/entry/place/21152336?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_31,경기도,일산서구,장미여관,여관,모텔,3.0,경기 고양시 일산서구 고양대로672번길 13,https://map.naver.com/p/entry/place/21132878?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_32,경기도,일산서구,천지모텔,모텔,모텔,3.0,경기 고양시 일산서구 일중로 104,https://map.naver.com/p/entry/place/18389946?placePath=%2Fhome,60.8,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_33,경기도,일산서구,K레지던스,모텔,모텔,3.0,경기 고양시 일산서구 중앙로 1581,https://map.naver.com/p/entry/place/1934432978?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_34,경기도,일산서구,에스모텔,모텔,모텔,3.0,경기 고양시 일산서구 탄중로 464-6,https://map.naver.com/p/entry/place/1659312466?placePath=%2Fhome,12.6,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_35,경기도,일산서구,덕수모텔,모텔,모텔,3.0,경기 고양시 일산서구 원일로 85-13,https://map.naver.com/p/entry/place/18389965?placePath=%2Fhome,47.0,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_36,경기도,일산서구,부흥장여관,여관,모텔,3.0,경기 고양시 일산서구 고양대로675번길 24,https://map.naver.com/p/entry/place/36762402?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_37,경기도,일산서구,신라여관,여관,모텔,3.0,경기 고양시 일산서구 원일로 116-7,https://map.naver.com/p/entry/place/1718180402?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_38,경기도,일산서구,대명장여관,여관,모텔,3.0,경기 고양시 일산서구 일청로12번길 6,https://map.naver.com/p/entry/place/1996425542?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_39,경기도,일산서구,보람장여관,여관,모텔,3.0,경기 고양시 일산서구 일중로 80,https://map.naver.com/p/entry/place/19055783?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_40,경기도,일산서구,대중모텔,모텔,모텔,3.0,경기 고양시 일산서구 원일로 100-8,https://map.naver.com/p/entry/place/1283857122?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_41,경기도,일산서구,보성장,여관,모텔,3.0,경기 고양시 일산서구 원일로 106,https://map.naver.com/p/entry/place/1948262539?placePath=%2Fhome,13.0,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_42,경기도,일산서구,대중여관,여관,모텔,3.0,경기 고양시 일산서구 원일로 100-8,https://map.naver.com/p/entry/place/18389960?placePath=%2Fhome,51.5,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_43,경기도,일산서구,소노캄 고양,5성급,기타,4.4,경기 고양시 일산동구 태극로 20 소노캄 고양,https://map.naver.com/p/entry/place/31403330?placePath=%2Fhome,78.6,"- 고양시 유일한 5성급 호텔인 소노캄은 직원들 친절하고 방 컨디션이 너무 좋아 만족했다.
- 고양시 방문시 선택하면 좋을 숙소인 웨스트와 이스트동으로 나누어져 있으며 스타벅스가 가깝다는 장점이 있다.
- 소노캄 스벅 평일 오후에도 사람이 많은데 직원이 신입인지 별적립도 안됐고 닉네임이 아닌 번호로 주문돼있어서 주문상품이 언제 나오는지 모르고 계속 기다렸다.","[""고양시 유일한 5성급 호텔인 소노캄은 직원들 친절하고 방 컨디션이 너무 좋아 만족했다."", ""고양시 방문시 선택하면 좋을 숙소인 웨스트와 이스트동으로 나누어져 있으며 스타벅스가 가깝다는 장점이 있다."", ""소노캄 스벅 평일 오후에도 사람이 많은데 직원이 신입인지 별적립도 안됐고 닉네임이 아닌 번호로 주문돼있어서 주문상품이 언제 나오는지 모르고 계속 기다렸다.""]"
2_95_44,경기도,일산서구,레스트호텔,3성급,기타,3.0,경기 김포시 태장로795번길 151 레스트 호텔,https://map.naver.com/p/entry/place/989238228?placePath=%2Fhome,68.8,"- 비즈니스 일정 때문에 늦은 시간 체크인을 했는데 친절한 직원들의 응대, 베드 컨디션, 무료 조식 등 좋은 선택이었다.
- 레스트호텔은 조식 중식 맛집으로 소문난 곳으로 1층에 편의점이 위치하고 있고 코너스위트룸에서 묵었으며 휴식 공간과 스타일러 및 탁자 공간이 분리되어 있다.
- 레스트호텔은 조식 중식 맛집으로 소문난 곳으로 1층에 편의점이 위치하고 있고 코너스위트룸에서 묵었으며 가벽처리가 되어있어 휴식 공간과 스타일러 및 탁자 공간이 분리되어 있다.
- 부모님 모시고 갔는데 매우 만족했고 큰 욕조도 있어서 반신욕도 하고 안마의자까지 사용하면서 제대로 쉬었다.
- 와이프와 여행을 위해 방문한 레스트 따봉 호텔은 예약사이트에서 보는것보다 훨씬 넓고 쾌적하였다.","[""비즈니스 일정 때문에 늦은 시간 체크인을 했는데 친절한 직원들의 응대, 베드 컨디션, 무료 조식 등 좋은 선택이었다."", ""레스트호텔은 조식 중식 맛집으로 소문난 곳으로 1층에 편의점이 위치하고 있고 코너스위트룸에서 묵었으며 휴식 공간과 스타일러 및 탁자 공간이 분리되어 있다."", ""레스트호텔은 조식 중식 맛집으로 소문난 곳으로 1층에 편의점이 위치하고 있고 코너스위트룸에서 묵었으며 가벽처리가 되어있어 휴식 공간과 스타일러 및 탁자 공간이 분리되어 있다."", ""부모님 모시고 갔는데 매우 만족했고 큰 욕조도 있어서 반신욕도 하고 안마의자까지 사용하면서 제대로 쉬었다."", ""와이프와 여행을 위해 방문한 레스트 따봉 호텔은 예약사이트에서 보는것보다 훨씬 넓고 쾌적하였다.""]"
2_95_45,경기도,일산서구,호텔시에나,3성급,기타,4.24,경기 파주시 소리천로 31,https://map.naver.com/p/entry/place/37642462?placePath=%2Fhome,69.1,- 야당역 핫플로 맛집들이 즐비하고 조용한 호텔에서 밤새워 수다떨기 좋고 작지만 알차고 신선하고 맛있는 조식 맛집. 기대보다 훨씬 더 만족한 1박 2일이었다.,"[""야당역 핫플로 맛집들이 즐비하고 조용한 호텔에서 밤새워 수다떨기 좋고 작지만 알차고 신선하고 맛있는 조식 맛집. 기대보다 훨씬 더 만족한 1박 2일이었다.""]"
2_95_46,경기도,일산서구,파크뷰테라스,4급,기타,3.0,경기 파주시 소리천로 39,https://map.naver.com/p/entry/place/1792957131?placePath=%2Fhome,60.0,"- 번화가 한가운데에 위치해 있어 식사하러 나가기 편하고 주변에 맛집도 많아서 이용하기 편했으며 반려견과 함께 지내기에 전혀 불편함이 없었다.
- 파주 올때마다 머무르는 곳으로 깨끗하고 청결했으며 내집 처럼 편리했다.
- 반려동물과 함께 묵을 수 있는 공간임에도 저렴한 가격이 장점이다.
- 가족과 함께 파크뷰테라스 호텔 1박 편안하게 잘 쉬다 갑니다.","[""번화가 한가운데에 위치해 있어 식사하러 나가기 편하고 주변에 맛집도 많아서 이용하기 편했으며 반려견과 함께 지내기에 전혀 불편함이 없었다."", ""파주 올때마다 머무르는 곳으로 깨끗하고 청결했으며 내집 처럼 편리했다."", ""반려동물과 함께 묵을 수 있는 공간임에도 저렴한 가격이 장점이다."", ""가족과 함께 파크뷰테라스 호텔 1박 편안하게 잘 쉬다 갑니다.""]"
2_95_47,경기도,일산서구,아셈호텔,3성급,기타,4.6,경기 김포시 태장로795번길 145,https://map.naver.com/p/entry/place/1766104995?placePath=%2Fhome,83.1,"- 교통을 포기하고 아셈호텔을 선택하는 이유는 직원들이 친절하고 침구가 깨끗한 편이기 때문이다.
- 서울 근교 호캉스 하기 좋은 김포 장기동에 위치한 아셈호텔은 스위트 룸으로 업그레이드 해주시고 너무 친절해서 좋았다.
- 가족이 킨텍스에 볼일이 있다고 해서 예약해주었는데 생각했던것 보다 훨씬 안좋았고 방에 들어가자마자 굴러다니는 빨대비닐 쓰레기와 먼지 한덩이 그리고 어메니티 관련 사항은 객실 안에 안내를 해놔야 한다고 생각한다.
- 해외 거주 중인데 서울에 있는 애매한 호텔보다 훨씬 깔끔하고 직원들도 24시간 프론트에 있어 편의를 도와준다.
- 아이들 데리고 가장 자주 가는 호텔 중 하나인 아쎔호텔은 화려한 것 보다는 깔끔하고 조용한 곳이면 충분하다.
- 김포 아셈 호텔은 취사까지 가능하고 넓고 쾌적한 시설로 친구들이 김포 아지트로 삼기로 했다.","[""교통을 포기하고 아셈호텔을 선택하는 이유는 직원들이 친절하고 침구가 깨끗한 편이기 때문이다."", ""서울 근교 호캉스 하기 좋은 김포 장기동에 위치한 아셈호텔은 스위트 룸으로 업그레이드 해주시고 너무 친절해서 좋았다."", ""가족이 킨텍스에 볼일이 있다고 해서 예약해주었는데 생각했던것 보다 훨씬 안좋았고 방에 들어가자마자 굴러다니는 빨대비닐 쓰레기와 먼지 한덩이 그리고 어메니티 관련 사항은 객실 안에 안내를 해놔야 한다고 생각한다."", ""해외 거주 중인데 서울에 있는 애매한 호텔보다 훨씬 깔끔하고 직원들도 24시간 프론트에 있어 편의를 도와준다."", ""아이들 데리고 가장 자주 가는 호텔 중 하나인 아쎔호텔은 화려한 것 보다는 깔끔하고 조용한 곳이면 충분하다."", ""김포 아셈 호텔은 취사까지 가능하고 넓고 쾌적한 시설로 친구들이 김포 아지트로 삼기로 했다.""]"
2_95_48,경기도,일산서구,앙띠브호텔,호텔,호텔,4.06,경기 고양시 일산동구 중앙로 1058,https://map.naver.com/p/entry/place/13000124?placePath=%2Fhome,63.7,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,[]
2_95_49,경기도,일산서구,메종드유유,펜션,펜션,4.71,경기 파주시 돌곶이길 173-35 메종드유유,https://map.naver.com/p/entry/place/38277598?placePath=%2Fhome,83.6,"- 서울근교로 둘이서 물놀이 다녀오기 너무 좋은 곳으로 2인 기준으로 가격대비 만족도 높은 풀빌라를 찾는 사람들에게 추천한다.
- 두번째 방문한 메종드 유유는 아이들이 온수풀에서 너무 잘 놀고 화장실 물때 없고 곰팡이 없는 것에 감동 받고 아침 조식으로 챙겨준 빵들이 맛있어서 대만족이었다.
- 성수기에 방문해서 저렴하진 않은 가격이었지만 내부에 어메니티도 잘되어있고 음료 및 스낵류도 있어서 너무 만족했다.
- 풀빌라 메종드유유는 수영장이 1.3M로 깊고 화장실도 깨끗하고 내부도 조용하고 좋다는 리뷰가 많아서 선택했다.
- 여자친구와 프라이빗하게 수영을 즐기고 싶어서 선택한 메종드유유는 깔끔하고 아늑한 인테리어, 푸짐한 어메니티, 따뜻한 수영장까지 모든 것이 완벽했다.
- 내부는 깔끔하고 창밖으로 보이는 뷰도 너무 좋았지만 침구 앞 수영장은 가볍게 물놀이 하기에 좋았고 수건도 충분히 비치되어 있어서 자유롭게 사용했다.
- 아이가 물놀이하고 싶다고 해서 급알아보고 갔는데 인테리어도 정말 잘 되어있고 온도나 습도도 쾌적했다.","[""서울근교로 둘이서 물놀이 다녀오기 너무 좋은 곳으로 2인 기준으로 가격대비 만족도 높은 풀빌라를 찾는 사람들에게 추천한다."", ""두번째 방문한 메종드 유유는 아이들이 온수풀에서 너무 잘 놀고 화장실 물때 없고 곰팡이 없는 것에 감동 받고 아침 조식으로 챙겨준 빵들이 맛있어서 대만족이었다."", ""성수기에 방문해서 저렴하진 않은 가격이었지만 내부에 어메니티도 잘되어있고 음료 및 스낵류도 있어서 너무 만족했다."", ""풀빌라 메종드유유는 수영장이 1.3M로 깊고 화장실도 깨끗하고 내부도 조용하고 좋다는 리뷰가 많아서 선택했다."", ""여자친구와 프라이빗하게 수영을 즐기고 싶어서 선택한 메종드유유는 깔끔하고 아늑한 인테리어, 푸짐한 어메니티, 따뜻한 수영장까지 모든 것이 완벽했다."", ""내부는 깔끔하고 창밖으로 보이는 뷰도 너무 좋았지만 침구 앞 수영장은 가볍게 물놀이 하기에 좋았고 수건도 충분히 비치되어 있어서 자유롭게 사용했다."", ""아이가 물놀이하고 싶다고 해서 급알아보고 갔는데 인테리어도 정말 잘 되어있고 온도나 습도도 쾌적했다.""]"
